dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,normalizer_foreground_fraction,output_dhash64_foreground_crop,output_phash64_foreground_crop,nearest_legacy_id,nearest_legacy_dhash_distance,nearest_legacy_phash_distance,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,background_operation,data_role,stage_label,stage_label_source,output_path,relative_path,raw_review_path,output_sha256,manual_quality_review,manual_stage_review,manual_note,quality_original_width,quality_original_height,quality_mode,quality_alpha_present,quality_transparent_fraction,quality_white_fraction,quality_border_white_fraction,quality_border_rgb_std,quality_black_fraction,quality_nonwhite_fraction,quality_strict_green_fraction,quality_green_to_nonwhite_ratio,quality_green_components,quality_green_bbox_fraction,quality_green_bbox_touches_border,quality_blur_laplacian_thumbnail,quality_background_class,quality_clean_background_score,quality_significant_green_components,quality_second_to_first_green_area_ratio,quality_secondary_to_first_green_area_ratio,quality_raw_green_pixels,quality_standardized_green_pixels,quality_green_preservation_ratio,source_crop_box_fullplant,shoot_only_path,shoot_mask_path,seed_base_root_mask_path,full_plant_mask_path,whole_seedling_preserved,normalization_version,shoot_fraction,root_base_fraction,fullplant_fraction,nonshoot_to_shoot_area_ratio,estimated_major_length_work,estimated_base_x_work,estimated_base_y_work,scanner_line_support_fraction,normalization_padding_pixels,fullplant_quality_original_width,fullplant_quality_original_height,fullplant_quality_mode,fullplant_quality_alpha_present,fullplant_quality_transparent_fraction,fullplant_quality_white_fraction,fullplant_quality_border_white_fraction,fullplant_quality_border_rgb_std,fullplant_quality_black_fraction,fullplant_quality_nonwhite_fraction,fullplant_quality_strict_green_fraction,fullplant_quality_green_to_nonwhite_ratio,fullplant_quality_green_components,fullplant_quality_green_bbox_fraction,fullplant_quality_green_bbox_touches_border,fullplant_quality_blur_laplacian_thumbnail,fullplant_quality_background_class,fullplant_quality_clean_background_score
v4_test_0016,test,test,src_0633,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500004.tif,062500004.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500004.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5,9.7-5.5,扫描仪9.5,11.0,horizontal,"[77, 694, 326, 745]","[357, 3995, 2061, 4638]",0.0435006208609271,c070300804020100,be3d0ec5e261b158,stagev3_0014,11,20,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0016.png,images\test\v4_test_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0016.jpg,68c72a4542187a4f417016479450c85867ab8bffd09701bb9caa5a3ce2a0d96b,pending,not_required_for_selection,,1600.0,604.0,RGB,0.0,0.0,0.951839783031088,1.0,0.0,0.0,0.047138115284974,0.0402262791450777,0.8533705452984113,1.0,0.3863746761658031,0.0,202.98150097150256,white_removed_candidate,8.90368,1.0,0.0,0.0,49628.0,38780.0,0.7814137180623841,"[84, 3854, 2334, 4779]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0016.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0016.png,1,v4_fullplant_classical_pixel_v2,0.04644851823708206,0.009036854103343464,0.0574354103343465,0.19455634854092962,783.844719740811,949.5800442058583,301.632910091352,0.9840909090909091,16,1632,690,RGB,0,0.0,0.9397515190972222,1.0,0.0,0.0,0.059009693287037035,0.024323640046296297,0.4121973643885995,5,0.29360170717592593,0,315.2335792824074,white_removed_candidate,8.378403
v4_test_0017,test,test,src_0633,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500004.tif,062500004.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500004.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5,9.7-5.5,扫描仪9.5,2.0,horizontal,"[95, 205, 202, 222]","[485, 1133, 1296, 1428]",0.0455516311730652,0c36363b2361e181,beb4d04ba3c30d74,stagev3_0053,16,24,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0017.png,images\test\v4_test_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0017.jpg,d5b9b80c25a2a508bba594039b109fb5bd35b0c9e88d99fb41fdd21d925c5750,pending,not_required_for_selection,,811.0,295.0,RGB,0.0,0.0,0.9487147177419356,1.0,0.0,0.0,0.049878192204301,0.0451003864247311,0.9042105263157894,1.0,0.0904737903225806,0.0,133.4119413642473,white_removed_candidate,8.897429,1.0,0.0,0.0,19437.0,10880.0,0.5597571641714256,"[355, 1068, 1426, 1493]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0017.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0017.png,1,v4_fullplant_classical_pixel_v2,0.06672378755423738,0.024041302795628054,0.0930718954248366,0.36031082282440485,770.2329395430577,922.1898108622399,207.07135841866227,0.9655604987092876,11,1093,447,RGB,0,0.0,0.9040258672248804,0.9979609929078014,5.890265941619873,0.0,0.09352571770334928,0.04109038576555024,0.4393485211830536,11,0.4416959479665072,0,294.4087171052632,white_removed_candidate,8.400585
v4_test_0018,test,test,src_0401,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,100094.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a2-10-土-0417\0511,0511,传感器a1-b4 苗,10.0,horizontal,"[58, 1017, 628, 1078]","[108, 5899, 4008, 6669]",0.0636550632911392,0080943c66020100,bcb0c2cf3f18e0c6,stagev3_0039,15,22,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0018.png,images\test\v4_test_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0018.jpg,0011790f85a8a4cb9e3ab58f6c28407bfa8b101bab79aa924634a5d7eb41907b,pending,not_required_for_selection,,1600.0,316.0,RGB,0.0,0.0,0.92564588490099,0.9975206611570248,4.880633354187012,0.0,0.0715501237623762,0.0510133044554455,0.712972972972973,9.0,0.3042233910891089,0.0,531.2255759540698,white_removed_candidate,8.845093,1.0,0.0,0.0,30438.0,28318.0,0.9303502201195872,"[0, 5730, 4632, 6838]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0018.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0018.png,1,v4_fullplant_classical_pixel_v2,0.06912695822454308,0.0028704308093994778,0.0722911227154047,0.041524043341753025,851.6066530170825,899.0170464617054,141.77492649362796,0.958745247148289,10,1620,403,RGB,0,0.0,0.9224286417322834,1.0,0.0,0.0,0.07395730807086615,0.029542937992125984,0.3994593470576003,6,0.1693220964566929,0,325.8225270669291,white_removed_candidate,8.297437
v4_test_0019,test,test,src_0401,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,100094.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a2-10-土-0417\0511,0511,传感器a1-b4 苗,9.0,horizontal,"[149, 921, 497, 967]","[747, 5373, 3129, 5954]",0.0837419871794871,80c060311b060604,bc9bc721185e6789,stagev3_0010,16,14,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0019.png,images\test\v4_test_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0019.jpg,826e7100f6a4a7551b16bfc9c982fdaa328aba708f1dcae77153c1c221a40bce,pending,not_required_for_selection,,1600.0,390.0,RGB,0.0,0.0,0.908046875,1.0,0.0,0.0,0.09009375,0.0764375,0.8484217828650712,1.0,0.39603125,0.0,375.27390625,white_removed_candidate,8.816094,2.0,0.0025624730940325,0.0025624730940325,53397.0,48906.0,0.9158941513568178,"[366, 5245, 3510, 6082]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0019.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0019.png,1,v4_fullplant_classical_pixel_v2,0.07494424882629108,0.005996185446009389,0.08175322769953051,0.08000861360166008,850.0541164414637,1040.703288682783,138.66589113987595,0.7928482780018616,11,1622,448,RGB,0,0.0,0.9131205673758865,1.0,0.0,0.0,0.08381815159574468,0.0408771054964539,0.48768798545694925,1,0.20295877659574468,0,348.69697473404256,white_removed_candidate,8.599652
v4_test_0020,test,test,src_0401,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,100094.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a2-10-土-0417\0511,0511,传感器a1-b4 苗,3.0,vertical,"[781, 289, 827, 584]","[4534, 1609, 5100, 3628]",0.0683463251670378,0103061b03020604,ed4bd6d2323495a4,stagev3_0013,12,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0020.png,images\test\v4_test_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0020.jpg,a02959391a8ba5b145defa0b768dca33ea3344fedf1ec36dad9f92cbd3751e5a,pending,not_required_for_selection,,449.0,1600.0,RGB,0.0,0.0,0.9226209852430556,1.0,0.0,0.0,0.0752360026041666,0.0535753038194444,0.7120966288083649,3.0,0.4189453125,0.0,352.65831163194446,white_removed_candidate,8.845242,1.0,0.0,0.0,42925.0,38757.0,0.9029004076878276,"[4409, 1286, 5100, 3951]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0020.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0020.png,1,v4_fullplant_classical_pixel_v2,0.07800903614457831,0.004682228915662651,0.0831566265060241,0.0600216224564655,846.0817360319361,163.99253951777152,1030.5910591917075,0.9858309409888357,10,435,1620,RGB,0,0.0,0.9118099908759124,1.0,0.0,0.0,0.08578067974452555,0.03427235401459854,0.39953465181984377,4,0.2606780337591241,0,359.24401231751824,white_removed_candidate,8.276473
v4_test_0021,test,test,src_0401,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,100094.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A2-10-土-0417\0511\100094.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a2-10-土-0417\0511,0511,传感器a1-b4 苗,6.0,horizontal,"[69, 708, 652, 732]","[169, 4151, 4157, 4488]",0.1342314814814814,98981c3e3b210204,bb33c1c85ca5c6d8,stagev3_0002,17,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0021.png,images\test\v4_test_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0021.jpg,24b8b04f742cdec1e00719cfc4a36d5f5a715e4dcaeb5ace8d445cb11a77748b,pending,not_required_for_selection,,1600.0,135.0,RGB,0.0,0.0,0.843250363372093,1.0,0.0,0.0,0.1517078488372093,0.1158248546511628,0.7634730538922155,4.0,0.3351199127906977,0.0,1054.2497274709303,white_removed_candidate,8.686501,1.0,0.0,0.0,30277.0,26376.0,0.871156323281699,"[0, 4077, 4795, 4562]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0021.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0021.png,1,v4_fullplant_classical_pixel_v2,0.15058256172839507,0.007430555555555556,0.16030478395061729,0.049345392124208964,808.1420414138181,906.9084566930652,59.63307842225136,0.9564782964782965,8,1616,178,RGB,0,0.0,0.835205078125,1.0,0.06714063882827759,0.0,0.15705217633928573,0.06539481026785714,0.41638907395069946,4,0.1767578125,0,741.095633351073,white_removed_candidate,8.184552
v4_test_0022,test,test,src_0628,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.19-5.17\062500032.tif,062500032.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.19-5.17\062500032.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.19-5.17,9.19-5.17,扫描仪9.5,3.0,horizontal,"[300, 545, 693, 630]","[1634, 2989, 4323, 4061]",0.0366261755485893,202010100d294680,fa948c6aa19d7a83,stagev3_0057,7,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0022.png,images\test\v4_test_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0022.jpg,2fd00a067380cf00c91e838041435a6da39e299af9824bdd069ccc0859390bb9,pending,not_required_for_selection,,1600.0,638.0,RGB,0.0,0.0,0.9569546568627452,0.9941964285714284,10.55144214630127,0.0,0.0417911305147058,0.0299574908088235,0.7168384879725085,2.0,0.431640625,0.0,404.6098056823097,white_removed_candidate,8.8994,1.0,0.0,0.0,38693.0,33503.0,0.865867211123459,"[1204, 2753, 4753, 4297]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0022.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0022.png,1,v4_fullplant_classical_pixel_v2,0.04927442528735632,0.001831896551724138,0.05139367816091954,0.03717743111240706,931.634802667463,923.4248371051997,213.54900405637787,0.9962476226702168,17,1634,730,RGB,0,0.0,0.9457218886462883,0.9933917319809435,8.49694538116455,0.0,0.05217999454148472,0.016196438318777293,0.3103955541026479,6,0.394514192139738,0,288.43096683951967,white_removed_candidate,8.003634
v4_test_0023,test,test,src_0634,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,062500005.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5,9.7-5.5,扫描仪9.5,3.0,horizontal,"[95, 263, 366, 298]","[456, 1462, 2310, 1904]",0.0595439632545931,807a1b0108040404,bb3b8585c068783f,stagev3_0063,14,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0023.png,images\test\v4_test_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0023.jpg,e65c01068707de4de2491f1a2d9547ed18acf949128cbb76007b72c16baf00ec,pending,not_required_for_selection,,1600.0,381.0,RGB,0.0,0.0,0.931704661885246,0.9979166666666668,5.585185527801514,0.0,0.0673347848360655,0.0540471311475409,0.8026628625772706,1.0,0.1785188268442623,0.0,440.2621188675065,white_removed_candidate,8.858201,1.0,0.0,0.0,65172.0,35050.0,0.5378076474559627,"[159, 1365, 2607, 2001]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0023.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0023.png,1,v4_fullplant_classical_pixel_v2,0.0918359375,0.014314903846153847,0.10811748798076923,0.15587475051532898,779.1607703571825,916.0566130947896,142.12249207323634,0.9787825810553084,10,1620,436,RGB,0,0.0,0.8867045969202898,0.9968652037617555,9.086775779724121,0.0,0.11105921648550725,0.04932348278985507,0.44411877150503376,2,0.3624320652173913,0,694.6536458261222,white_removed_candidate,8.38055
v4_test_0024,test,test,src_0634,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,062500005.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5,9.7-5.5,扫描仪9.5,13.0,horizontal,"[75, 778, 306, 848]","[352, 4436, 1933, 5319]",0.0288612723429341,2010501804030100,bbb5c8e8b61b0d06,stagev3_0086,15,16,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0024.png,images\test\v4_test_0024.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0024.jpg,48143da9fd9f75951d009f9ed9bca2cb1c47c61f36f9749850b2f08dc9a9e4ed,pending,not_required_for_selection,,1581.0,883.0,RGB,0.0,0.0,0.9674524694055944,0.9980670103092784,5.485598087310791,0.0,0.0316051136363636,0.0266949847027972,0.8446413137424373,1.0,0.3418719951923077,0.0,185.8198822638861,white_removed_candidate,8.930072,1.0,0.0,0.0,49636.0,37505.0,0.7556007736320413,"[99, 4242, 2186, 5513]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0024.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0024.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0024.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0024.png,1,v4_fullplant_classical_pixel_v2,0.03461242299794661,0.004173511293634497,0.04073729466119096,0.12057842046718577,868.9416271658806,994.1128539610602,440.85657324278964,0.9892985074626865,24,1648,1022,RGB,0,0.0,0.9576761497641509,1.0,0.0,0.0,0.04140870676100629,0.016269899764150945,0.3929101156926728,5,0.24336674528301888,0,226.37083579009433,white_removed_candidate,8.344116
v4_test_0025,test,test,src_0634,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,062500005.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5,9.7-5.5,扫描仪9.5,9.0,horizontal,"[461, 578, 595, 592]","[2681, 3371, 3654, 3648]",0.0535320067824028,0101632f3f3e3030,be42d0b5233ea52d,stagev3_0050,15,18,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0025.png,images\test\v4_test_0025.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0025.jpg,8da70d5780de75c1070592b57c8f6ea739b09216434e549a55b98945ec916cda,pending,not_required_for_selection,,973.0,277.0,RGB,0.0,0.0,0.9399347174657534,1.0,0.0,0.0,0.0578981164383561,0.0518782106164383,0.8960258780036968,1.0,0.1050674229452054,0.0,197.72452910958904,white_removed_candidate,8.879869,1.0,0.0,0.0,26554.0,14186.0,0.534232130752429,"[2525, 3310, 3810, 3709]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0025.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0025.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0025.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0025.png,1,v4_fullplant_classical_pixel_v2,0.09516788079147284,0.01434130072262368,0.11432472231161561,0.15069475755215805,858.7149339656155,1032.2839856046655,160.77443261973363,0.9695826687931951,10,1305,419,RGB,0,0.0,0.8781321455792683,0.990504963314631,13.267973899841309,0.0,0.11753286966463415,0.04525533536585366,0.38504407741412505,10,0.18114043445121952,0,640.1599656325732,white_removed_candidate,8.132687
v4_test_0026,test,test,src_0634,D:\kp\数据集图片\..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,062500005.tif,..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5\062500005.tif,scanner_directory::..秧苗素质-扫描系统采集\扫描仪9.5\9.7-5.5,9.7-5.5,扫描仪9.5,14.0,horizontal,"[406, 819, 650, 852]","[2333, 4804, 4002, 5221]",0.0712890625,00010f3a7060c080,9a68c09fbcb1a764,stagev3_0005,9,12,0,0,V4_scanner_crop_pixel_QC,shoot_only_standardization_scanner_crop,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\images\test\v4_test_0026.png,images\test\v4_test_0026.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\raw_review\test\v4_test_0026.jpg,cccd033c500e59f43f8068e4bd48e6c94095a9b87bac9ea3ea6e158c3dee4a70,pending,not_required_for_selection,,1600.0,400.0,RGB,0.0,0.0,0.920989990234375,1.0,0.0,0.0,0.07672119140625,0.05438232421875,0.7088305489260143,1.0,0.3338470458984375,0.0,270.4670715332031,white_removed_candidate,8.84198,2.0,0.0004026807029654,0.0004026807029654,45103.0,34781.0,0.7711460435004324,"[2066, 4712, 4269, 5313]",D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_candidate\images\test\v4_test_0026.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\shoot\test\v4_test_0026.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\seed_base_root\test\v4_test_0026.png,D:\kp\adaptive_keypoint_discovery_reboot\experiment\data_stage_clean_v4_fullplant_candidate\masks\full_plant\test\v4_test_0026.png,1,v4_fullplant_classical_pixel_v2,0.06341313073394496,0.003136467889908257,0.06721186926605505,0.04946085855731627,759.3925085586181,922.8284912737963,125.5942649461612,0.9896212121212121,11,1622,458,RGB,0,0.0,0.9294585129310344,1.0,0.0,0.0,0.06841325431034483,0.034698275862068965,0.5071864540263832,1,0.20972521551724138,0,292.8085129310345,white_removed_candidate,8.703231
