dataset_id,split,new_split_role,source_frame_id,source_path,source_name,source_relative_path,split_group,acquisition_period,campaign,candidate_index,candidate_orientation,candidate_box_thumbnail,crop_box_full,keypoint_labels_used,model_outputs_used_for_selection,quality_tier,data_role,stage_label,stage_label_source,manual_quality_review,manual_stage_review,manual_note,source_recovery_status
v4_train_new_0029,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,6.0,horizontal,"[123, 902, 557, 968]","[555, 5193, 3525, 6026]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0030,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,7.0,horizontal,"[93, 1078, 605, 1157]","[342, 6206, 3846, 7202]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0031,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,3.0,horizontal,"[158, 468, 637, 505]","[746, 2685, 4024, 3152]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0032,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,2.0,horizontal,"[266, 315, 650, 339]","[1434, 1793, 4062, 2130]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0033,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,5.0,horizontal,"[116, 793, 636, 817]","[477, 4661, 4035, 4998]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0034,train,train_new,src_0017,D:\kp\数据集图片\..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,0508-0424-00001.tif,..秧苗素质-扫描系统采集\0424 土\0508\0508-0424-00001.tif,scanner_directory::..秧苗素质-扫描系统采集\0424 土\0508,0508,0424 土,4.0,horizontal,"[104, 652, 674, 706]","[384, 3733, 4284, 4414]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0035,train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,4.0,horizontal,"[207, 624, 636, 665]","[1061, 3608, 3997, 4125]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0036,train,train_new,src_0355,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,100065.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0517\100065.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0517,0517,传感器a1-b4 苗,5.0,horizontal,"[168, 859, 642, 884]","[808, 5057, 4052, 5400]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0037,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,10.0,horizontal,"[558, 499, 766, 528]","[3260, 2897, 4684, 3264]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0038,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,25.0,horizontal,"[50, 1203, 237, 1237]","[216, 7104, 1506, 7534]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0039,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,21.0,horizontal,"[83, 977, 202, 1003]","[414, 5765, 1296, 6114]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0040,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,20.0,horizontal,"[580, 926, 736, 943]","[3396, 5459, 4500, 5754]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0041,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,12.0,horizontal,"[546, 589, 752, 606]","[3189, 3437, 4599, 3732]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0042,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,5.0,horizontal,"[544, 224, 701, 256]","[3180, 1238, 4290, 1642]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0043,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,15.0,horizontal,"[90, 700, 268, 712]","[456, 4103, 1692, 4368]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0044,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,17.0,horizontal,"[77, 799, 232, 826]","[378, 4697, 1476, 5052]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0045,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,19.0,horizontal,"[63, 881, 268, 917]","[291, 5166, 1695, 5621]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0046,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,7.0,horizontal,"[57, 343, 206, 371]","[258, 1961, 1320, 2322]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0047,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,16.0,horizontal,"[573, 792, 728, 812]","[3354, 4655, 4452, 4968]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0048,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,2.0,horizontal,"[381, 144, 487, 157]","[2202, 767, 3006, 1038]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0049,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,18.0,horizontal,"[337, 857, 480, 870]","[1938, 5045, 2964, 5316]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0050,train,train_new,src_0543,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,0514B300002.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B3-01-土-0508\0514\0514B300002.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b3-01-土-0508\0514,0514,传感器a1-b4 苗,1.0,horizontal,"[77, 118, 241, 136]","[378, 611, 1530, 912]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0051,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,4.0,horizontal,"[91, 404, 626, 430]","[321, 2327, 3981, 2676]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0052,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,9.0,horizontal,"[201, 994, 693, 1015]","[999, 5867, 4365, 6186]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0053,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,11.0,horizontal,"[229, 1182, 546, 1242]","[1240, 6893, 3410, 7650]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0054,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,5.0,horizontal,"[152, 531, 633, 576]","[709, 3037, 4001, 3605]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0055,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,8.0,horizontal,"[178, 877, 665, 909]","[863, 5155, 4195, 5559]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0056,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,2.0,horizontal,"[104, 155, 535, 224]","[442, 702, 3392, 1572]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0057,train,train_new,src_0351,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,100058.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A1-09-土-0502\0516\100058.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a1-09-土-0502\0516,0516,传感器a1-b4 苗,6.0,horizontal,"[274, 605, 607, 644]","[1504, 3500, 3782, 3993]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0058,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,6.0,horizontal,"[416, 485, 580, 499]","[2412, 2813, 3564, 3090]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0059,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,16.0,horizontal,"[431, 969, 591, 1016]","[2502, 5658, 3630, 6251]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0060,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,4.0,horizontal,"[92, 372, 278, 409]","[468, 2109, 1752, 2576]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0061,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,14.0,horizontal,"[439, 877, 601, 889]","[2550, 5165, 3690, 5430]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0062,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,7.0,horizontal,"[107, 495, 265, 513]","[558, 2873, 1674, 3174]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0063,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,10.0,horizontal,"[443, 702, 581, 714]","[2574, 4115, 3570, 4380]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0064,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,9.0,horizontal,"[86, 614, 260, 629]","[432, 3587, 1644, 3870]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0065,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,18.0,horizontal,"[406, 1081, 625, 1096]","[2344, 6389, 3842, 6672]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0066,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,3.0,horizontal,"[437, 292, 584, 314]","[2538, 1655, 3588, 1980]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0067,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,11.0,horizontal,"[89, 708, 279, 767]","[450, 4052, 1758, 4797]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0068,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,1.0,horizontal,"[105, 197, 294, 228]","[546, 1079, 1848, 1471]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0069,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,15.0,horizontal,"[113, 930, 248, 947]","[594, 5483, 1572, 5778]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0070,train,train_new,src_0524,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,100025.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\B2-16-土-0508\0515\100025.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\b2-16-土-0508\0515,0515,传感器a1-b4 苗,8.0,horizontal,"[420, 587, 619, 614]","[2436, 3425, 3798, 3780]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0071,train,train_new,src_0475,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0517\100066.tif,100066.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0517\100066.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a3-13-土-0417\0517,0517,传感器a1-b4 苗,7.0,horizontal,"[191, 928, 602, 971]","[973, 5425, 3785, 5968]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0072,train,train_new,src_0475,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0517\100066.tif,100066.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0517\100066.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a3-13-土-0417\0517,0517,传感器a1-b4 苗,6.0,horizontal,"[152, 821, 598, 867]","[724, 4773, 3776, 5354]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
v4_train_new_0073,train,train_new,src_0475,D:\kp\数据集图片\..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0517\100066.tif,100066.tif,..秧苗素质-扫描系统采集\传感器A1-B4 苗\A3-13-土-0417\0517\100066.tif,scanner_directory::..秧苗素质-扫描系统采集\传感器a1-b4 苗\a3-13-土-0417\0517,0517,传感器a1-b4 苗,9.0,horizontal,"[74, 1195, 639, 1286]","[206, 6868, 4072, 8016]",0,0,V4_scanner_crop_pixel_QC,new_model_blind_scanner_crop,unassigned,not_inferred_from_appearance,pending,not_required_for_selection,,native_scanner_source
